job,marital,education,housing,loan,contact,month,day_of_week,age,pdays,emp_var_rate,cons_conf_idx,y,age_group,housing_loan_interaction
blue-collar,married,basic.6y,no,no,cellular,may,tue,49,999,-1.8,-46.2,1,adult,no_no
admin.,married,high.school,yes,yes,cellular,may,tue,34,999,-1.8,-46.2,1,adult,yes_yes
admin.,single,high.school,yes,no,cellular,may,tue,36,999,-1.8,-46.2,0,adult,yes_no
management,divorced,university.degree,yes,no,cellular,may,tue,32,999,-1.8,-46.2,0,adult,yes_no
management,single,university.degree,yes,no,cellular,may,tue,37,999,-1.8,-46.2,0,adult,yes_no
entrepreneur,divorced,basic.9y,yes,no,cellular,may,tue,45,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.9y,no,no,cellular,may,tue,43,999,-1.8,-46.2,0,adult,no_no
blue-collar,single,basic.4y,no,no,cellular,may,tue,39,999,-1.8,-46.2,0,adult,no_no
technician,married,professional.course,yes,no,cellular,may,tue,32,999,-1.8,-46.2,0,adult,yes_no
entrepreneur,married,basic.4y,yes,no,cellular,may,tue,44,999,-1.8,-46.2,1,adult,yes_no
management,divorced,unknown,yes,no,cellular,may,tue,37,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.6y,yes,no,cellular,may,tue,52,999,-1.8,-46.2,0,senior,yes_no
admin.,single,university.degree,yes,no,cellular,may,tue,30,999,-1.8,-46.2,0,adult,yes_no
admin.,single,high.school,yes,no,cellular,may,tue,53,999,-1.8,-46.2,0,senior,yes_no
unemployed,single,university.degree,yes,no,cellular,may,tue,31,999,-1.8,-46.2,0,adult,yes_no
admin.,married,high.school,yes,no,cellular,may,tue,33,999,-1.8,-46.2,0,adult,yes_no
entrepreneur,married,basic.6y,yes,no,cellular,may,tue,29,999,-1.8,-46.2,0,adult,yes_no
admin.,married,high.school,no,no,cellular,may,tue,34,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.6y,yes,no,cellular,may,tue,35,999,-1.8,-46.2,0,adult,yes_no
management,single,university.degree,no,no,cellular,may,tue,37,999,-1.8,-46.2,0,adult,no_no
retired,single,university.degree,yes,no,cellular,may,tue,36,999,-1.8,-46.2,0,adult,yes_no
management,single,university.degree,yes,no,cellular,may,tue,37,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.4y,no,no,cellular,may,tue,50,999,-1.8,-46.2,0,senior,no_no
services,married,high.school,no,no,cellular,may,tue,34,999,-1.8,-46.2,0,adult,no_no
services,divorced,high.school,yes,no,cellular,may,tue,58,999,-1.8,-46.2,0,senior,yes_no
entrepreneur,married,basic.4y,no,no,cellular,may,tue,38,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,professional.course,no,no,cellular,may,tue,49,999,-1.8,-46.2,0,adult,no_no
technician,single,professional.course,no,no,cellular,may,tue,34,999,-1.8,-46.2,1,adult,no_no
entrepreneur,married,basic.4y,yes,no,cellular,may,tue,38,999,-1.8,-46.2,0,adult,yes_no
services,married,high.school,no,no,cellular,may,tue,34,999,-1.8,-46.2,0,adult,no_no
admin.,single,high.school,yes,no,cellular,may,tue,36,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,high.school,yes,no,cellular,may,tue,52,999,-1.8,-46.2,0,senior,yes_no
blue-collar,married,high.school,no,no,cellular,may,tue,52,999,-1.8,-46.2,0,senior,no_no
services,single,basic.9y,no,no,cellular,may,tue,37,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.9y,yes,no,cellular,may,tue,39,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.6y,no,no,cellular,may,tue,39,999,-1.8,-46.2,0,adult,no_no
services,divorced,university.degree,yes,no,cellular,may,tue,54,999,-1.8,-46.2,0,senior,yes_no
blue-collar,married,basic.4y,no,no,cellular,may,tue,43,999,-1.8,-46.2,0,adult,no_no
admin.,married,basic.9y,no,no,cellular,may,tue,33,999,-1.8,-46.2,0,adult,no_no
services,married,high.school,yes,no,cellular,may,tue,30,999,-1.8,-46.2,0,adult,yes_no
services,divorced,university.degree,no,no,cellular,may,tue,54,999,-1.8,-46.2,1,senior,no_no
management,married,university.degree,yes,no,cellular,may,tue,44,999,-1.8,-46.2,0,adult,yes_no
services,married,high.school,no,no,cellular,may,tue,30,999,-1.8,-46.2,0,adult,no_no
blue-collar,single,basic.9y,no,no,cellular,may,tue,27,999,-1.8,-46.2,0,adult,no_no
blue-collar,single,basic.9y,yes,no,cellular,may,tue,27,999,-1.8,-46.2,0,adult,yes_no
services,divorced,high.school,no,no,cellular,may,tue,51,999,-1.8,-46.2,0,senior,no_no
blue-collar,married,basic.9y,no,no,cellular,may,tue,36,999,-1.8,-46.2,0,adult,no_no
blue-collar,divorced,basic.4y,no,no,cellular,may,tue,47,999,-1.8,-46.2,0,adult,no_no
management,divorced,university.degree,yes,yes,cellular,may,tue,32,999,-1.8,-46.2,0,adult,yes_yes
blue-collar,married,basic.6y,no,no,cellular,may,tue,40,11,-1.8,-46.2,0,adult,no_no
admin.,single,university.degree,yes,no,cellular,may,tue,29,999,-1.8,-46.2,0,adult,yes_no
admin.,single,university.degree,no,no,cellular,may,tue,29,999,-1.8,-46.2,0,adult,no_no
admin.,single,university.degree,yes,yes,cellular,may,tue,29,999,-1.8,-46.2,0,adult,yes_yes
services,married,high.school,no,yes,cellular,may,tue,31,999,-1.8,-46.2,0,adult,no_yes
admin.,single,university.degree,yes,no,cellular,may,tue,29,999,-1.8,-46.2,0,adult,yes_no
admin.,single,university.degree,no,no,cellular,may,tue,29,999,-1.8,-46.2,0,adult,no_no
services,married,high.school,no,no,cellular,may,tue,37,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.4y,no,no,cellular,may,tue,36,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.6y,yes,no,cellular,may,tue,34,999,-1.8,-46.2,0,adult,yes_no
admin.,single,professional.course,yes,no,cellular,may,tue,40,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.4y,yes,no,cellular,may,tue,41,999,-1.8,-46.2,0,adult,yes_no
blue-collar,single,university.degree,no,no,cellular,may,tue,28,999,-1.8,-46.2,0,adult,no_no
retired,divorced,basic.4y,yes,yes,cellular,may,tue,39,999,-1.8,-46.2,0,adult,yes_yes
admin.,divorced,university.degree,no,no,cellular,may,tue,31,999,-1.8,-46.2,0,adult,no_no
admin.,married,high.school,yes,no,cellular,may,tue,31,999,-1.8,-46.2,0,adult,yes_no
technician,married,basic.9y,yes,yes,cellular,may,tue,36,999,-1.8,-46.2,0,adult,yes_yes
blue-collar,married,basic.9y,yes,no,cellular,may,tue,39,12,-1.8,-46.2,0,adult,yes_no
self-employed,married,basic.9y,no,no,cellular,may,tue,32,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.4y,yes,yes,cellular,may,tue,33,999,-1.8,-46.2,0,adult,yes_yes
entrepreneur,married,high.school,no,no,cellular,may,tue,36,999,-1.8,-46.2,0,adult,no_no
entrepreneur,married,high.school,yes,no,cellular,may,tue,36,999,-1.8,-46.2,0,adult,yes_no
services,married,basic.6y,yes,no,cellular,may,tue,37,999,-1.8,-46.2,0,adult,yes_no
management,married,university.degree,no,no,cellular,may,tue,54,999,-1.8,-46.2,0,senior,no_no
technician,married,basic.9y,no,no,cellular,may,tue,32,999,-1.8,-46.2,0,adult,no_no
management,married,university.degree,yes,yes,cellular,may,tue,54,999,-1.8,-46.2,0,senior,yes_yes
blue-collar,single,basic.4y,no,no,cellular,may,tue,47,999,-1.8,-46.2,0,adult,no_no
services,married,high.school,yes,yes,cellular,may,tue,39,999,-1.8,-46.2,0,adult,yes_yes
management,married,university.degree,yes,yes,cellular,may,tue,54,999,-1.8,-46.2,0,senior,yes_yes
management,single,university.degree,yes,yes,cellular,may,tue,30,999,-1.8,-46.2,0,adult,yes_yes
management,single,university.degree,no,no,cellular,may,tue,30,999,-1.8,-46.2,0,adult,no_no
management,single,university.degree,no,yes,cellular,may,tue,30,999,-1.8,-46.2,0,adult,no_yes
management,married,high.school,yes,no,cellular,may,tue,51,999,-1.8,-46.2,0,senior,yes_no
blue-collar,married,basic.9y,yes,no,cellular,may,tue,48,999,-1.8,-46.2,0,adult,yes_no
management,single,university.degree,yes,no,cellular,may,tue,30,999,-1.8,-46.2,0,adult,yes_no
admin.,single,high.school,yes,no,cellular,may,tue,45,999,-1.8,-46.2,0,adult,yes_no
admin.,divorced,high.school,no,no,cellular,may,tue,31,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.6y,yes,no,cellular,may,tue,38,999,-1.8,-46.2,1,adult,yes_no
blue-collar,married,basic.9y,no,yes,cellular,may,tue,31,999,-1.8,-46.2,0,adult,no_yes
admin.,married,basic.9y,yes,no,cellular,may,tue,33,999,-1.8,-46.2,0,adult,yes_no
services,married,high.school,no,no,cellular,may,tue,33,999,-1.8,-46.2,0,adult,no_no
entrepreneur,divorced,professional.course,yes,no,cellular,may,tue,42,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.4y,yes,no,cellular,may,tue,41,999,-1.8,-46.2,1,adult,yes_no
blue-collar,married,basic.4y,yes,no,cellular,may,tue,41,999,-1.8,-46.2,0,adult,yes_no
blue-collar,divorced,basic.9y,yes,no,telephone,may,tue,36,999,-1.8,-46.2,0,adult,yes_no
student,single,high.school,yes,no,cellular,may,tue,26,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.4y,yes,no,cellular,may,tue,43,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.6y,yes,no,cellular,may,tue,41,999,-1.8,-46.2,0,adult,yes_no
admin.,married,university.degree,yes,no,cellular,may,tue,34,999,-1.8,-46.2,0,adult,yes_no
blue-collar,divorced,basic.9y,yes,no,cellular,may,tue,31,999,-1.8,-46.2,0,adult,yes_no
admin.,single,university.degree,yes,no,cellular,may,tue,32,999,-1.8,-46.2,0,adult,yes_no
services,single,unknown,yes,no,cellular,may,tue,28,999,-1.8,-46.2,0,adult,yes_no
management,married,university.degree,yes,no,cellular,may,tue,44,999,-1.8,-46.2,0,adult,yes_no
services,married,high.school,yes,yes,cellular,may,tue,34,999,-1.8,-46.2,0,adult,yes_yes
blue-collar,single,basic.4y,no,no,cellular,may,tue,58,999,-1.8,-46.2,0,senior,no_no
management,divorced,professional.course,no,no,cellular,may,tue,46,999,-1.8,-46.2,0,adult,no_no
services,single,high.school,no,no,cellular,may,tue,35,999,-1.8,-46.2,0,adult,no_no
services,single,high.school,no,no,cellular,may,tue,30,999,-1.8,-46.2,0,adult,no_no
technician,married,university.degree,no,no,cellular,may,tue,37,999,-1.8,-46.2,0,adult,no_no
management,divorced,university.degree,no,no,cellular,may,tue,32,999,-1.8,-46.2,0,adult,no_no
services,married,professional.course,yes,no,cellular,may,tue,33,999,-1.8,-46.2,0,adult,yes_no
blue-collar,divorced,high.school,yes,no,cellular,may,tue,38,999,-1.8,-46.2,0,adult,yes_no
admin.,single,university.degree,yes,no,cellular,may,tue,37,999,-1.8,-46.2,0,adult,yes_no
services,divorced,high.school,no,no,cellular,may,tue,37,999,-1.8,-46.2,0,adult,no_no
admin.,single,high.school,yes,no,cellular,may,tue,45,999,-1.8,-46.2,0,adult,yes_no
technician,married,basic.9y,yes,no,cellular,may,tue,36,999,-1.8,-46.2,0,adult,yes_no
technician,married,basic.9y,yes,no,cellular,may,tue,32,999,-1.8,-46.2,1,adult,yes_no
management,single,university.degree,no,no,cellular,may,tue,26,999,-1.8,-46.2,0,adult,no_no
student,single,high.school,yes,no,cellular,may,tue,19,999,-1.8,-46.2,0,youth,yes_no
blue-collar,married,basic.9y,no,no,cellular,may,tue,43,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.9y,yes,yes,cellular,may,tue,42,999,-1.8,-46.2,0,adult,yes_yes
blue-collar,married,high.school,no,no,cellular,may,tue,55,999,-1.8,-46.2,0,senior,no_no
entrepreneur,married,high.school,yes,yes,cellular,may,tue,49,999,-1.8,-46.2,0,adult,yes_yes
technician,married,professional.course,yes,no,cellular,may,tue,32,999,-1.8,-46.2,0,adult,yes_no
services,married,high.school,no,no,cellular,may,tue,37,999,-1.8,-46.2,0,adult,no_no
student,single,high.school,no,no,cellular,may,tue,26,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.6y,yes,no,cellular,may,tue,33,999,-1.8,-46.2,1,adult,yes_no
management,married,university.degree,no,no,cellular,may,tue,43,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.6y,yes,yes,cellular,may,tue,36,999,-1.8,-46.2,0,adult,yes_yes
management,married,basic.4y,yes,no,cellular,may,tue,52,999,-1.8,-46.2,0,senior,yes_no
blue-collar,married,basic.4y,yes,no,cellular,may,tue,36,999,-1.8,-46.2,0,adult,yes_no
self-employed,single,university.degree,no,no,cellular,may,tue,39,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.6y,yes,no,cellular,may,tue,34,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.6y,yes,no,cellular,may,tue,35,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.4y,unknown,unknown,cellular,may,tue,41,999,-1.8,-46.2,0,adult,unknown_unknown
technician,divorced,professional.course,yes,yes,cellular,may,tue,38,999,-1.8,-46.2,0,adult,yes_yes
blue-collar,married,basic.9y,yes,no,cellular,may,tue,31,999,-1.8,-46.2,0,adult,yes_no
services,married,basic.6y,no,no,cellular,may,tue,35,999,-1.8,-46.2,0,adult,no_no
blue-collar,divorced,basic.4y,unknown,unknown,cellular,may,tue,43,999,-1.8,-46.2,0,adult,unknown_unknown
blue-collar,married,basic.4y,no,no,cellular,may,tue,34,999,-1.8,-46.2,0,adult,no_no
admin.,single,university.degree,yes,no,telephone,may,tue,36,999,-1.8,-46.2,1,adult,yes_no
blue-collar,married,basic.6y,yes,no,cellular,may,tue,48,999,-1.8,-46.2,1,adult,yes_no
blue-collar,married,basic.6y,no,no,cellular,may,tue,34,999,-1.8,-46.2,0,adult,no_no
unemployed,married,basic.9y,yes,no,cellular,may,tue,53,999,-1.8,-46.2,0,senior,yes_no
blue-collar,married,basic.6y,no,no,cellular,may,tue,37,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.4y,no,no,cellular,may,tue,57,999,-1.8,-46.2,0,senior,no_no
admin.,single,professional.course,yes,no,cellular,may,tue,39,999,-1.8,-46.2,0,adult,yes_no
technician,married,professional.course,yes,no,cellular,may,tue,34,999,-1.8,-46.2,0,adult,yes_no
technician,married,professional.course,yes,no,cellular,may,tue,40,999,-1.8,-46.2,0,adult,yes_no
admin.,married,university.degree,yes,no,cellular,may,tue,44,999,-1.8,-46.2,0,adult,yes_no
management,married,university.degree,yes,no,cellular,may,tue,47,999,-1.8,-46.2,0,adult,yes_no
blue-collar,divorced,basic.9y,yes,no,cellular,may,tue,35,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.9y,yes,yes,telephone,may,tue,36,999,-1.8,-46.2,0,adult,yes_yes
technician,married,professional.course,no,no,cellular,may,tue,38,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.9y,no,no,cellular,may,tue,34,999,-1.8,-46.2,0,adult,no_no
self-employed,married,basic.9y,yes,yes,cellular,may,tue,55,999,-1.8,-46.2,0,senior,yes_yes
blue-collar,married,basic.9y,no,no,cellular,may,tue,39,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.9y,yes,no,cellular,may,tue,45,999,-1.8,-46.2,1,adult,yes_no
blue-collar,married,high.school,yes,yes,telephone,may,tue,46,999,-1.8,-46.2,0,adult,yes_yes
blue-collar,married,basic.6y,no,no,cellular,may,tue,37,999,-1.8,-46.2,1,adult,no_no
entrepreneur,married,basic.6y,no,no,cellular,may,tue,29,999,-1.8,-46.2,0,adult,no_no
admin.,married,university.degree,no,no,cellular,may,tue,31,999,-1.8,-46.2,0,adult,no_no
services,single,high.school,no,no,cellular,may,tue,31,999,-1.8,-46.2,0,adult,no_no
blue-collar,divorced,basic.9y,no,no,cellular,may,tue,35,999,-1.8,-46.2,0,adult,no_no
technician,married,university.degree,yes,no,cellular,may,tue,37,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.6y,no,no,cellular,may,tue,41,999,-1.8,-46.2,0,adult,no_no
admin.,married,high.school,yes,no,cellular,may,tue,42,999,-1.8,-46.2,0,adult,yes_no
blue-collar,single,basic.4y,no,no,cellular,may,tue,48,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.9y,yes,yes,cellular,may,tue,41,999,-1.8,-46.2,0,adult,yes_yes
admin.,married,high.school,no,no,cellular,may,tue,37,999,-1.8,-46.2,0,adult,no_no
admin.,divorced,university.degree,yes,no,telephone,may,tue,31,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.9y,yes,no,telephone,may,tue,36,999,-1.8,-46.2,0,adult,yes_no
management,single,university.degree,yes,no,cellular,may,tue,26,999,-1.8,-46.2,0,adult,yes_no
technician,single,professional.course,yes,no,cellular,may,tue,27,999,-1.8,-46.2,0,adult,yes_no
admin.,single,high.school,no,no,cellular,may,tue,36,999,-1.8,-46.2,0,adult,no_no
technician,married,professional.course,yes,no,telephone,may,tue,46,999,-1.8,-46.2,0,adult,yes_no
admin.,married,high.school,no,no,cellular,may,tue,49,6,-1.8,-46.2,0,adult,no_no
blue-collar,married,professional.course,yes,no,cellular,may,tue,38,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.9y,yes,no,telephone,may,tue,33,999,-1.8,-46.2,0,adult,yes_no
services,married,high.school,no,no,cellular,may,tue,40,999,-1.8,-46.2,0,adult,no_no
management,divorced,university.degree,yes,no,cellular,may,tue,44,999,-1.8,-46.2,0,adult,yes_no
technician,divorced,basic.6y,yes,no,cellular,may,tue,42,999,-1.8,-46.2,0,adult,yes_no
admin.,divorced,high.school,no,no,cellular,may,tue,46,999,-1.8,-46.2,0,adult,no_no
technician,married,high.school,yes,no,cellular,may,tue,46,999,-1.8,-46.2,0,adult,yes_no
admin.,married,professional.course,unknown,unknown,cellular,may,tue,40,999,-1.8,-46.2,0,adult,unknown_unknown
admin.,single,university.degree,yes,no,cellular,may,tue,35,999,-1.8,-46.2,0,adult,yes_no
admin.,married,university.degree,no,no,cellular,may,wed,53,999,-1.8,-46.2,0,senior,no_no
housemaid,married,high.school,no,no,cellular,may,wed,34,999,-1.8,-46.2,0,adult,no_no
housemaid,married,high.school,no,no,cellular,may,wed,34,999,-1.8,-46.2,0,adult,no_no
blue-collar,single,basic.9y,yes,yes,cellular,may,wed,31,999,-1.8,-46.2,0,adult,yes_yes
admin.,married,unknown,yes,no,cellular,may,wed,31,999,-1.8,-46.2,0,adult,yes_no
technician,married,professional.course,yes,no,cellular,may,wed,33,999,-1.8,-46.2,0,adult,yes_no
admin.,married,high.school,no,no,cellular,may,wed,33,999,-1.8,-46.2,0,adult,no_no
services,divorced,high.school,no,no,cellular,may,wed,50,999,-1.8,-46.2,0,senior,no_no
admin.,single,university.degree,no,no,cellular,may,wed,35,999,-1.8,-46.2,0,adult,no_no
services,married,high.school,yes,no,cellular,may,wed,42,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.6y,no,no,cellular,may,wed,36,999,-1.8,-46.2,0,adult,no_no
blue-collar,single,basic.9y,yes,no,cellular,may,wed,39,999,-1.8,-46.2,0,adult,yes_no
blue-collar,single,professional.course,yes,no,cellular,may,wed,36,999,-1.8,-46.2,0,adult,yes_no
management,divorced,university.degree,no,no,cellular,may,wed,52,999,-1.8,-46.2,1,senior,no_no
technician,married,university.degree,yes,no,cellular,may,wed,38,999,-1.8,-46.2,0,adult,yes_no
technician,married,university.degree,yes,yes,cellular,may,wed,38,999,-1.8,-46.2,0,adult,yes_yes
blue-collar,married,basic.9y,yes,no,cellular,may,wed,54,999,-1.8,-46.2,0,senior,yes_no
blue-collar,married,basic.4y,no,no,cellular,may,wed,48,999,-1.8,-46.2,0,adult,no_no
management,married,basic.9y,yes,yes,cellular,may,wed,36,999,-1.8,-46.2,0,adult,yes_yes
blue-collar,married,basic.9y,yes,no,cellular,may,wed,39,999,-1.8,-46.2,0,adult,yes_no
management,married,university.degree,no,no,cellular,may,wed,33,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.9y,yes,no,cellular,may,wed,46,999,-1.8,-46.2,0,adult,yes_no
admin.,married,university.degree,yes,no,cellular,may,wed,36,999,-1.8,-46.2,0,adult,yes_no
admin.,divorced,professional.course,no,no,cellular,may,wed,51,999,-1.8,-46.2,0,senior,no_no
blue-collar,married,high.school,no,no,cellular,may,wed,47,999,-1.8,-46.2,0,adult,no_no
services,married,high.school,yes,yes,cellular,may,wed,35,999,-1.8,-46.2,0,adult,yes_yes
admin.,married,high.school,no,no,cellular,may,wed,38,999,-1.8,-46.2,0,adult,no_no
services,married,high.school,yes,no,cellular,may,wed,35,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.9y,yes,no,cellular,may,wed,35,999,-1.8,-46.2,0,adult,yes_no
blue-collar,single,basic.4y,no,no,cellular,may,wed,38,999,-1.8,-46.2,0,adult,no_no
admin.,married,high.school,yes,no,cellular,may,wed,38,999,-1.8,-46.2,0,adult,yes_no
admin.,single,high.school,yes,no,cellular,may,wed,34,11,-1.8,-46.2,1,adult,yes_no
services,single,high.school,no,no,cellular,may,wed,40,999,-1.8,-46.2,0,adult,no_no
services,single,high.school,yes,no,cellular,may,wed,35,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,high.school,yes,no,cellular,may,wed,31,999,-1.8,-46.2,0,adult,yes_no
services,married,basic.6y,no,no,cellular,may,wed,58,999,-1.8,-46.2,0,senior,no_no
admin.,single,university.degree,yes,no,cellular,may,wed,29,999,-1.8,-46.2,0,adult,yes_no
technician,married,professional.course,yes,no,cellular,may,wed,36,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.9y,yes,no,cellular,may,wed,33,11,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.6y,yes,no,cellular,may,wed,48,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,basic.9y,no,no,cellular,may,wed,37,999,-1.8,-46.2,0,adult,no_no
blue-collar,married,basic.9y,yes,no,cellular,may,wed,37,999,-1.8,-46.2,0,adult,yes_no
admin.,single,high.school,no,no,cellular,may,wed,36,999,-1.8,-46.2,0,adult,no_no
admin.,single,university.degree,yes,no,cellular,may,wed,29,999,-1.8,-46.2,0,adult,yes_no
blue-collar,married,high.school,no,no,cellular,may,wed,35,999,-1.8,-46.2,0,adult,no_no
admin.,married,university.degree,yes,no,cellular,may,wed,36,999,-1.8,-46.2,0,adult,yes_no
